Iso_1_1,Gene_1
Iso_3_1620,Gene_2540
Iso_3_1621,Gene_2541
Iso_3_1622,Gene_2541
Iso_3_1623,Gene_2541
Iso_3_1624,Gene_2542
Iso_3_1625,Gene_2542
Iso_3_1626,Gene_2542
Iso_3_1627,Gene_2543
Iso_3_1628,Gene_2543
Iso_3_1629,Gene_2543
Iso_3_1630,Gene_2544
Iso_3_1631,Gene_2544
Iso_3_1632,Gene_2544
Iso_3_1633,Gene_2545
Iso_3_1634,Gene_2545
Iso_3_1635,Gene_2545
Iso_3_1636,Gene_2546
Iso_3_1637,Gene_2546
Iso_3_1638,Gene_2546
Iso_3_1639,Gene_2547
Iso_3_1640,Gene_2547
Iso_3_1641,Gene_2547
Iso_3_1642,Gene_2548
Iso_3_1643,Gene_2548
Iso_3_1644,Gene_2548
Iso_3_1645,Gene_2549
Iso_3_1646,Gene_2549
Iso_3_1647,Gene_2549
Iso_3_1648,Gene_2550
Iso_3_1649,Gene_2550
Iso_3_1650,Gene_2550
Iso_3_1651,Gene_2551
Iso_3_1652,Gene_2551
Iso_3_1653,Gene_2551
Iso_3_1654,Gene_2552
Iso_3_1655,Gene_2552
Iso_3_1656,Gene_2552
Iso_3_1657,Gene_2553
Iso_3_1658,Gene_2553
Iso_3_1659,Gene_2553
Iso_3_1660,Gene_2554
Iso_3_1661,Gene_2554
Iso_3_1662,Gene_2554
Iso_3_1663,Gene_2555
Iso_3_1664,Gene_2555
Iso_3_1665,Gene_2555
Iso_3_1666,Gene_2556
Iso_3_1667,Gene_2556
Iso_3_1668,Gene_2556
Iso_3_1669,Gene_2557
Iso_3_1670,Gene_2557
Iso_3_1671,Gene_2557
Iso_3_1672,Gene_2558
Iso_3_1673,Gene_2558
Iso_3_1674,Gene_2558
Iso_3_1675,Gene_2559
Iso_3_1676,Gene_2559
Iso_3_1677,Gene_2559
Iso_3_1678,Gene_2560
Iso_3_1679,Gene_2560
Iso_3_1680,Gene_2560
Iso_3_1681,Gene_2561
Iso_3_1682,Gene_2561
Iso_3_1683,Gene_2561
Iso_3_1684,Gene_2562
Iso_3_1685,Gene_2562
Iso_3_1686,Gene_2562
Iso_3_1687,Gene_2563
Iso_3_1688,Gene_2563
Iso_3_1689,Gene_2563
Iso_3_1690,Gene_2564
Iso_3_1691,Gene_2564
Iso_3_1692,Gene_2564
Iso_3_1693,Gene_2565
Iso_3_1694,Gene_2565
Iso_3_1695,Gene_2565
Iso_3_1696,Gene_2566
Iso_3_1697,Gene_2566
Iso_3_1698,Gene_2566
Iso_3_1699,Gene_2567
Iso_3_1700,Gene_2567
Iso_3_1701,Gene_2567
Iso_3_1702,Gene_2568
Iso_3_1703,Gene_2568
Iso_3_1704,Gene_2568
Iso_3_1705,Gene_2569
Iso_3_1706,Gene_2569
Iso_3_1707,Gene_2569
Iso_3_1708,Gene_2570
Iso_3_1709,Gene_2570
Iso_3_1710,Gene_2570
Iso_3_1711,Gene_2571
Iso_3_1712,Gene_2571
Iso_3_1713,Gene_2571
Iso_3_1714,Gene_2572
Iso_3_1715,Gene_2572
Iso_3_1716,Gene_2572
Iso_3_1717,Gene_2573
Iso_3_1718,Gene_2573
Iso_3_1719,Gene_2573
Iso_3_1720,Gene_2574
Iso_3_1721,Gene_2574
Iso_3_1722,Gene_2574
Iso_3_1723,Gene_2575
Iso_3_1724,Gene_2575
Iso_3_1725,Gene_2575
Iso_3_1726,Gene_2576
Iso_3_1727,Gene_2576
Iso_3_1728,Gene_2576
Iso_3_1729,Gene_2577
Iso_3_1730,Gene_2577
Iso_3_1731,Gene_2577
Iso_3_1732,Gene_2578
Iso_3_1733,Gene_2578
Iso_3_1734,Gene_2578
Iso_3_1735,Gene_2579
Iso_3_1736,Gene_2579
Iso_3_1737,Gene_2579
Iso_3_1738,Gene_2580
Iso_3_1739,Gene_2580
Iso_3_1740,Gene_2580
Iso_3_1741,Gene_2581
Iso_3_1742,Gene_2581
Iso_3_1743,Gene_2581
Iso_3_1744,Gene_2582
Iso_3_1745,Gene_2582
Iso_3_1746,Gene_2582
Iso_3_1747,Gene_2583
Iso_3_1748,Gene_2583
Iso_3_1749,Gene_2583
Iso_3_1750,Gene_2584
Iso_3_1751,Gene_2584
Iso_3_1752,Gene_2584
Iso_3_1753,Gene_2585
Iso_3_1754,Gene_2585
Iso_3_1755,Gene_2585
Iso_3_1756,Gene_2586
Iso_3_1757,Gene_2586
Iso_3_1758,Gene_2586
Iso_3_1759,Gene_2587
Iso_3_1760,Gene_2587
Iso_3_1761,Gene_2587
Iso_3_1762,Gene_2588
Iso_3_1763,Gene_2588
Iso_3_1764,Gene_2588
Iso_3_1765,Gene_2589
Iso_3_1766,Gene_2589
Iso_3_1767,Gene_2589
Iso_3_1768,Gene_2590
Iso_3_1769,Gene_2590
Iso_3_1770,Gene_2590
Iso_3_1771,Gene_2591
Iso_3_1772,Gene_2591
Iso_3_1773,Gene_2591
Iso_3_1774,Gene_2592
Iso_3_1775,Gene_2592
Iso_3_1776,Gene_2592
Iso_3_1777,Gene_2593
Iso_3_1778,Gene_2593
Iso_3_1779,Gene_2593
Iso_3_1780,Gene_2594
Iso_3_1781,Gene_2594
Iso_3_1782,Gene_2594
Iso_3_1783,Gene_2595
Iso_3_1784,Gene_2595
Iso_3_1785,Gene_2595
Iso_3_1786,Gene_2596
Iso_3_1787,Gene_2596
Iso_3_1788,Gene_2596
Iso_3_1789,Gene_2597
Iso_3_1790,Gene_2597
Iso_3_1791,Gene_2597
Iso_3_1792,Gene_2598
Iso_3_1793,Gene_2598
Iso_3_1794,Gene_2598
Iso_3_1795,Gene_2599
Iso_3_1796,Gene_2599
Iso_3_1797,Gene_2599
Iso_3_1798,Gene_2600
Iso_3_1799,Gene_2600
Iso_3_1800,Gene_2600
Iso_3_1801,Gene_2601
Iso_3_1802,Gene_2601
Iso_3_1803,Gene_2601
Iso_3_1804,Gene_2602
Iso_3_1805,Gene_2602
Iso_3_1806,Gene_2602
Iso_3_1807,Gene_2603
Iso_3_1808,Gene_2603
Iso_3_1809,Gene_2603
Iso_3_1810,Gene_2604
Iso_3_1811,Gene_2604
Iso_3_1812,Gene_2604
Iso_3_1813,Gene_2605
Iso_3_1814,Gene_2605
Iso_3_1815,Gene_2605
Iso_3_1816,Gene_2606
Iso_3_1817,Gene_2606
Iso_3_1818,Gene_2606
Iso_3_1819,Gene_2607
Iso_3_1820,Gene_2607
Iso_3_1821,Gene_2607
Iso_3_1822,Gene_2608
Iso_3_1823,Gene_2608
Iso_3_1824,Gene_2608
Iso_3_1825,Gene_2609
Iso_3_1826,Gene_2609
Iso_3_1827,Gene_2609
Iso_3_1828,Gene_2610
Iso_3_1829,Gene_2610
Iso_3_1830,Gene_2610
Iso_3_1831,Gene_2611
Iso_3_1832,Gene_2611
Iso_3_1833,Gene_2611
Iso_3_1834,Gene_2612
Iso_3_1835,Gene_2612
Iso_3_1836,Gene_2612
Iso_3_1837,Gene_2613
Iso_3_1838,Gene_2613
Iso_3_1839,Gene_2613
Iso_3_1840,Gene_2614
Iso_3_1841,Gene_2614
Iso_3_1842,Gene_2614
Iso_3_1843,Gene_2615
Iso_3_1844,Gene_2615
Iso_3_1845,Gene_2615
Iso_3_1846,Gene_2616
Iso_3_1847,Gene_2616
Iso_3_1848,Gene_2616
Iso_3_1849,Gene_2617
Iso_3_1850,Gene_2617
Iso_3_1851,Gene_2617
Iso_3_1852,Gene_2618
Iso_3_1853,Gene_2618
Iso_3_1854,Gene_2618
Iso_3_1855,Gene_2619
Iso_3_1856,Gene_2619
Iso_3_1857,Gene_2619
Iso_3_1858,Gene_2620
Iso_3_1859,Gene_2620
Iso_3_1860,Gene_2620
Iso_3_1861,Gene_2621
Iso_3_1862,Gene_2621
Iso_3_1863,Gene_2621
Iso_3_1864,Gene_2622
Iso_3_1865,Gene_2622
Iso_3_1866,Gene_2622
Iso_3_1867,Gene_2623
Iso_3_1868,Gene_2623
Iso_3_1869,Gene_2623
Iso_3_1870,Gene_2624
Iso_3_1871,Gene_2624
Iso_3_1872,Gene_2624
Iso_3_1873,Gene_2625
Iso_3_1874,Gene_2625
Iso_3_1875,Gene_2625
Iso_3_1876,Gene_2626
Iso_3_1877,Gene_2626
Iso_3_1878,Gene_2626
Iso_3_1879,Gene_2627
Iso_3_1880,Gene_2627
Iso_3_1881,Gene_2627
Iso_3_1882,Gene_2628
Iso_3_1883,Gene_2628
Iso_3_1884,Gene_2628
Iso_3_1885,Gene_2629
Iso_3_1886,Gene_2629
Iso_3_1887,Gene_2629
Iso_3_1888,Gene_2630
Iso_3_1889,Gene_2630
Iso_3_1890,Gene_2630
Iso_3_1891,Gene_2631
Iso_3_1892,Gene_2631
Iso_3_1893,Gene_2631
Iso_3_1894,Gene_2632
Iso_3_1895,Gene_2632
Iso_3_1896,Gene_2632
Iso_3_1897,Gene_2633
Iso_3_1898,Gene_2633
Iso_3_1899,Gene_2633
Iso_3_1900,Gene_2634
Iso_3_1901,Gene_2634
Iso_3_1902,Gene_2634
Iso_3_1903,Gene_2635
Iso_3_1904,Gene_2635
Iso_3_1905,Gene_2635
Iso_3_1906,Gene_2636
Iso_3_1907,Gene_2636
Iso_3_1908,Gene_2636
Iso_3_1909,Gene_2637
Iso_3_1910,Gene_2637
Iso_3_1911,Gene_2637
Iso_3_1912,Gene_2638
Iso_3_1913,Gene_2638
Iso_3_1914,Gene_2638
Iso_3_1915,Gene_2639
Iso_3_1916,Gene_2639
Iso_3_1917,Gene_2639
Iso_3_1918,Gene_2640
Iso_3_1919,Gene_2640
Iso_3_1920,Gene_2640
Iso_3_1921,Gene_2641
Iso_3_1922,Gene_2641
Iso_3_1923,Gene_2641
Iso_3_1924,Gene_2642
Iso_3_1925,Gene_2642
Iso_3_1926,Gene_2642
Iso_3_1927,Gene_2643
Iso_3_1928,Gene_2643
Iso_3_1929,Gene_2643
Iso_3_1930,Gene_2644
Iso_3_1931,Gene_2644
Iso_3_1932,Gene_2644
Iso_3_1933,Gene_2645
Iso_3_1934,Gene_2645
Iso_3_1935,Gene_2645
Iso_3_1936,Gene_2646
Iso_3_1937,Gene_2646
Iso_3_1938,Gene_2646
Iso_3_1939,Gene_2647
Iso_3_1940,Gene_2647
Iso_3_1941,Gene_2647
Iso_3_1942,Gene_2648
Iso_3_1943,Gene_2648
Iso_3_1944,Gene_2648
Iso_3_1945,Gene_2649
Iso_3_1946,Gene_2649
Iso_3_1947,Gene_2649
Iso_3_1948,Gene_2650
Iso_3_1949,Gene_2650
Iso_3_1950,Gene_2650
Iso_3_1951,Gene_2651
Iso_3_1952,Gene_2651
Iso_3_1953,Gene_2651
Iso_3_1954,Gene_2652
Iso_3_1955,Gene_2652
Iso_3_1956,Gene_2652
Iso_3_1957,Gene_2653
Iso_3_1958,Gene_2653
Iso_3_1959,Gene_2653
Iso_3_1960,Gene_2654
Iso_3_1961,Gene_2654
Iso_3_1962,Gene_2654
Iso_3_1963,Gene_2655
Iso_3_1964,Gene_2655
Iso_3_1965,Gene_2655
Iso_3_1966,Gene_2656
Iso_3_1967,Gene_2656
Iso_3_1968,Gene_2656
Iso_3_1969,Gene_2657
Iso_3_1970,Gene_2657
Iso_3_1971,Gene_2657
Iso_3_1972,Gene_2658
Iso_3_1973,Gene_2658
Iso_3_1974,Gene_2658
Iso_3_1975,Gene_2659
Iso_3_1976,Gene_2659
Iso_3_1977,Gene_2659
Iso_3_1978,Gene_2660
Iso_3_1979,Gene_2660
Iso_3_1980,Gene_2660
Iso_3_1981,Gene_2661
Iso_3_1982,Gene_2661
Iso_3_1983,Gene_2661
Iso_3_1984,Gene_2662
Iso_3_1985,Gene_2662
Iso_3_1986,Gene_2662
Iso_3_1987,Gene_2663
Iso_3_1988,Gene_2663
Iso_3_1989,Gene_2663
Iso_3_1990,Gene_2664
Iso_3_1991,Gene_2664
Iso_3_1992,Gene_2664
Iso_3_1993,Gene_2665
Iso_3_1994,Gene_2665
Iso_3_1995,Gene_2665
Iso_3_1996,Gene_2666
Iso_3_1997,Gene_2666
Iso_3_1998,Gene_2666
Iso_3_1999,Gene_2667
Iso_3_2000,Gene_2667
Iso_3_2001,Gene_2667
Iso_3_2002,Gene_2668
Iso_3_2003,Gene_2668
Iso_3_2004,Gene_2668
Iso_3_2005,Gene_2669
Iso_3_2006,Gene_2669
Iso_3_2007,Gene_2669
Iso_3_2008,Gene_2670
Iso_3_2009,Gene_2670
Iso_3_2010,Gene_2670
Iso_3_2011,Gene_2671
Iso_3_2012,Gene_2671
Iso_3_2013,Gene_2671
Iso_3_2014,Gene_2672
Iso_3_2015,Gene_2672
Iso_3_2016,Gene_2672
Iso_3_2017,Gene_2673
Iso_3_2018,Gene_2673
Iso_3_2019,Gene_2673
Iso_3_2020,Gene_2674
Iso_3_2021,Gene_2674
Iso_3_2022,Gene_2674
Iso_3_2023,Gene_2675
Iso_3_2024,Gene_2675
Iso_3_2025,Gene_2675
Iso_3_2026,Gene_2676
Iso_3_2027,Gene_2676
Iso_3_2028,Gene_2676
Iso_3_2029,Gene_2677
Iso_3_2030,Gene_2677
Iso_3_2031,Gene_2677
Iso_3_2032,Gene_2678
Iso_3_2033,Gene_2678
Iso_3_2034,Gene_2678
Iso_3_2035,Gene_2679
Iso_3_2036,Gene_2679
Iso_3_2037,Gene_2679
Iso_3_2038,Gene_2680
Iso_3_2039,Gene_2680
Iso_3_2040,Gene_2680
Iso_3_2041,Gene_2681
Iso_3_2042,Gene_2681
Iso_3_2043,Gene_2681
Iso_3_2044,Gene_2682
Iso_3_2045,Gene_2682
Iso_3_2046,Gene_2682
Iso_3_2047,Gene_2683
Iso_3_2048,Gene_2683
Iso_3_2049,Gene_2683
Iso_3_2050,Gene_2684
Iso_3_2051,Gene_2684
Iso_3_2052,Gene_2684
Iso_3_2053,Gene_2685
Iso_3_2054,Gene_2685
Iso_3_2055,Gene_2685
Iso_3_2056,Gene_2686
Iso_3_2057,Gene_2686
Iso_3_2058,Gene_2686
Iso_3_2059,Gene_2687
Iso_3_2060,Gene_2687
Iso_3_2061,Gene_2687
Iso_3_2062,Gene_2688
Iso_3_2063,Gene_2688
Iso_3_2064,Gene_2688
Iso_3_2065,Gene_2689
Iso_3_2066,Gene_2689
Iso_3_2067,Gene_2689
Iso_3_2068,Gene_2690
Iso_3_2069,Gene_2690
Iso_3_2070,Gene_2690
Iso_3_2071,Gene_2691
Iso_3_2072,Gene_2691
Iso_3_2073,Gene_2691
Iso_3_2074,Gene_2692
Iso_3_2075,Gene_2692
Iso_3_2076,Gene_2692
Iso_3_2077,Gene_2693
Iso_3_2078,Gene_2693
Iso_3_2079,Gene_2693
Iso_3_2080,Gene_2694
Iso_3_2081,Gene_2694
Iso_3_2082,Gene_2694
Iso_3_2083,Gene_2695
Iso_3_2084,Gene_2695
Iso_3_2085,Gene_2695
Iso_3_2086,Gene_2696
Iso_3_2087,Gene_2696
Iso_3_2088,Gene_2696
Iso_3_2089,Gene_2697
Iso_3_2090,Gene_2697
Iso_3_2091,Gene_2697
Iso_3_2092,Gene_2698
Iso_3_2093,Gene_2698
Iso_3_2094,Gene_2698
Iso_3_2095,Gene_2699
Iso_3_2096,Gene_2699
Iso_3_2097,Gene_2699
Iso_3_2098,Gene_2700
Iso_3_2099,Gene_2700
Iso_3_2100,Gene_2700
Iso_3_2101,Gene_2701
Iso_3_2102,Gene_2701
Iso_3_2103,Gene_2701
Iso_3_2104,Gene_2702
Iso_3_2105,Gene_2702
Iso_3_2106,Gene_2702
Iso_3_2107,Gene_2703
Iso_3_2108,Gene_2703
Iso_3_2109,Gene_2703
Iso_3_2110,Gene_2704
Iso_3_2111,Gene_2704
Iso_3_2112,Gene_2704
Iso_3_2113,Gene_2705
Iso_3_2114,Gene_2705
Iso_3_2115,Gene_2705
Iso_3_2116,Gene_2706
Iso_3_2117,Gene_2706
Iso_3_2118,Gene_2706
Iso_3_2119,Gene_2707
Iso_3_2120,Gene_2707
Iso_3_2121,Gene_2707
Iso_3_2122,Gene_2708
Iso_3_2123,Gene_2708
Iso_3_2124,Gene_2708
Iso_3_2125,Gene_2709
Iso_3_2126,Gene_2709
Iso_3_2127,Gene_2709
Iso_3_2128,Gene_2710
Iso_3_2129,Gene_2710
Iso_3_2130,Gene_2710
Iso_3_2131,Gene_2711
Iso_3_2132,Gene_2711
Iso_3_2133,Gene_2711
Iso_3_2134,Gene_2712
Iso_3_2135,Gene_2712
Iso_3_2136,Gene_2712
Iso_3_2137,Gene_2713
Iso_3_2138,Gene_2713
Iso_3_2139,Gene_2713
Iso_3_2140,Gene_2714
Iso_3_2141,Gene_2714
Iso_3_2142,Gene_2714
Iso_3_2143,Gene_2715
Iso_3_2144,Gene_2715
Iso_3_2145,Gene_2715
Iso_3_2146,Gene_2716
Iso_3_2147,Gene_2716
Iso_3_2148,Gene_2716
Iso_3_2149,Gene_2717
Iso_3_2150,Gene_2717
Iso_3_2151,Gene_2717
Iso_3_2152,Gene_2718
Iso_3_2153,Gene_2718
Iso_3_2154,Gene_2718
Iso_3_2155,Gene_2719
Iso_3_2156,Gene_2719
Iso_3_2157,Gene_2719
Iso_3_2158,Gene_2720
Iso_3_2159,Gene_2720
Iso_3_2160,Gene_2720
Iso_3_2161,Gene_2721
Iso_3_2162,Gene_2721
Iso_3_2163,Gene_2721
Iso_3_2164,Gene_2722
Iso_3_2165,Gene_2722
Iso_3_2166,Gene_2722
Iso_3_2167,Gene_2723
Iso_3_2168,Gene_2723
Iso_3_2169,Gene_2723
Iso_3_2170,Gene_2724
Iso_3_2171,Gene_2724
Iso_3_2172,Gene_2724
Iso_3_2173,Gene_2725
Iso_3_2174,Gene_2725
Iso_3_2175,Gene_2725
Iso_3_2176,Gene_2726
Iso_3_2177,Gene_2726
Iso_3_2178,Gene_2726
Iso_3_2179,Gene_2727
Iso_3_2180,Gene_2727
Iso_3_2181,Gene_2727
Iso_3_2182,Gene_2728
Iso_3_2183,Gene_2728
Iso_3_2184,Gene_2728
Iso_3_2185,Gene_2729
Iso_3_2186,Gene_2729
Iso_3_2187,Gene_2729
Iso_3_2188,Gene_2730
Iso_3_2189,Gene_2730
Iso_3_2190,Gene_2730
Iso_3_2191,Gene_2731
Iso_3_2192,Gene_2731
Iso_3_2193,Gene_2731
Iso_3_2194,Gene_2732
Iso_3_2195,Gene_2732
Iso_3_2196,Gene_2732
Iso_3_2197,Gene_2733
Iso_3_2198,Gene_2733
Iso_3_2199,Gene_2733
Iso_3_2200,Gene_2734
Iso_3_2201,Gene_2734
Iso_3_2202,Gene_2734
Iso_3_2203,Gene_2735
Iso_3_2204,Gene_2735
Iso_3_2205,Gene_2735
Iso_3_2206,Gene_2736
Iso_3_2207,Gene_2736
Iso_3_2208,Gene_2736
Iso_3_2209,Gene_2737
Iso_3_2210,Gene_2737
Iso_3_2211,Gene_2737
Iso_3_2212,Gene_2738
Iso_3_2213,Gene_2738
Iso_3_2214,Gene_2738
Iso_3_2215,Gene_2739
Iso_3_2216,Gene_2739
Iso_3_2217,Gene_2739
Iso_3_2218,Gene_2740
Iso_3_2219,Gene_2740
Iso_3_2220,Gene_2740
Iso_3_2221,Gene_2741
Iso_3_2222,Gene_2741
Iso_3_2223,Gene_2741
Iso_3_2224,Gene_2742
Iso_3_2225,Gene_2742
Iso_3_2226,Gene_2742
Iso_3_2227,Gene_2743
Iso_3_2228,Gene_2743
Iso_3_2229,Gene_2743
Iso_3_2230,Gene_2744
Iso_3_2231,Gene_2744
Iso_3_2232,Gene_2744
Iso_3_2233,Gene_2745
Iso_3_2234,Gene_2745
Iso_3_2235,Gene_2745
Iso_3_2236,Gene_2746
Iso_3_2237,Gene_2746
Iso_3_2238,Gene_2746
Iso_3_2239,Gene_2747
Iso_3_2240,Gene_2747
Iso_3_2241,Gene_2747
Iso_3_2242,Gene_2748
Iso_3_2243,Gene_2748
Iso_3_2244,Gene_2748
Iso_3_2245,Gene_2749
Iso_3_2246,Gene_2749
Iso_3_2247,Gene_2749
Iso_3_2248,Gene_2750
Iso_3_2249,Gene_2750
Iso_3_2250,Gene_2750
Iso_3_2251,Gene_2751
Iso_3_2252,Gene_2751
Iso_3_2253,Gene_2751
Iso_3_2254,Gene_2752
Iso_3_2255,Gene_2752
Iso_3_2256,Gene_2752
Iso_3_2257,Gene_2753
Iso_3_2258,Gene_2753
Iso_3_2259,Gene_2753
Iso_3_2260,Gene_2754
Iso_3_2261,Gene_2754
Iso_3_2262,Gene_2754
Iso_3_2263,Gene_2755
Iso_3_2264,Gene_2755
Iso_3_2265,Gene_2755
Iso_3_2266,Gene_2756
Iso_3_2267,Gene_2756
Iso_3_2268,Gene_2756
Iso_3_2269,Gene_2757
Iso_3_2270,Gene_2757
Iso_3_2271,Gene_2757
Iso_3_2272,Gene_2758
Iso_3_2273,Gene_2758
Iso_3_2274,Gene_2758
Iso_3_2275,Gene_2759
Iso_3_2276,Gene_2759
Iso_3_2277,Gene_2759
Iso_3_2278,Gene_2760
Iso_3_2279,Gene_2760
Iso_3_2280,Gene_2760
Iso_3_2281,Gene_2761
Iso_3_2282,Gene_2761
Iso_3_2283,Gene_2761
Iso_3_2284,Gene_2762
Iso_3_2285,Gene_2762
Iso_3_2286,Gene_2762
Iso_3_2287,Gene_2763
Iso_3_2288,Gene_2763
Iso_3_2289,Gene_2763
Iso_3_2290,Gene_2764
Iso_3_2291,Gene_2764
Iso_3_2292,Gene_2764
Iso_3_2293,Gene_2765
Iso_3_2294,Gene_2765
Iso_3_2295,Gene_2765
Iso_3_2296,Gene_2766
Iso_3_2297,Gene_2766
Iso_3_2298,Gene_2766
Iso_3_2299,Gene_2767
Iso_3_2300,Gene_2767
Iso_3_2301,Gene_2767
Iso_3_2302,Gene_2768
Iso_3_2303,Gene_2768
Iso_3_2304,Gene_2768
Iso_3_2305,Gene_2769
Iso_3_2306,Gene_2769
Iso_3_2307,Gene_2769
Iso_3_2308,Gene_2770
Iso_3_2309,Gene_2770
Iso_3_2310,Gene_2770
Iso_3_2311,Gene_2771
Iso_3_2312,Gene_2771
Iso_3_2313,Gene_2771
Iso_3_2314,Gene_2772
Iso_3_2315,Gene_2772
Iso_3_2316,Gene_2772
Iso_3_2317,Gene_2773
Iso_3_2318,Gene_2773
Iso_3_2319,Gene_2773
Iso_3_2320,Gene_2774
Iso_3_2321,Gene_2774
Iso_3_2322,Gene_2774
Iso_3_2323,Gene_2775
Iso_3_2324,Gene_2775
Iso_3_2325,Gene_2775
Iso_3_2326,Gene_2776
Iso_3_2327,Gene_2776
Iso_3_2328,Gene_2776
Iso_3_2329,Gene_2777
Iso_3_2330,Gene_2777
Iso_3_2331,Gene_2777
Iso_3_2332,Gene_2778
Iso_3_2333,Gene_2778
Iso_3_2334,Gene_2778
Iso_3_2335,Gene_2779
Iso_3_2336,Gene_2779
Iso_3_2337,Gene_2779
Iso_3_2338,Gene_2780
Iso_3_2339,Gene_2780
Iso_3_2340,Gene_2780
Iso_3_2341,Gene_2781
Iso_3_2342,Gene_2781
Iso_3_2343,Gene_2781
Iso_3_2344,Gene_2782
Iso_3_2345,Gene_2782
Iso_3_2346,Gene_2782
Iso_3_2347,Gene_2783
Iso_3_2348,Gene_2783
Iso_3_2349,Gene_2783
Iso_3_2350,Gene_2784
Iso_3_2351,Gene_2784
Iso_3_2352,Gene_2784
Iso_3_2353,Gene_2785
Iso_3_2354,Gene_2785
Iso_3_2355,Gene_2785
Iso_3_2356,Gene_2786
Iso_3_2357,Gene_2786
Iso_3_2358,Gene_2786
Iso_3_2359,Gene_2787
Iso_3_2360,Gene_2787
Iso_3_2361,Gene_2787
Iso_3_2362,Gene_2788
Iso_3_2363,Gene_2788
Iso_3_2364,Gene_2788
Iso_3_2365,Gene_2789
Iso_3_2366,Gene_2789
Iso_3_2367,Gene_2789
Iso_3_2368,Gene_2790
Iso_3_2369,Gene_2790
Iso_3_2370,Gene_2790
Iso_3_2371,Gene_2791
Iso_3_2372,Gene_2791
Iso_3_2373,Gene_2791
Iso_3_2374,Gene_2792
Iso_3_2375,Gene_2792
Iso_3_2376,Gene_2792
Iso_3_2377,Gene_2793
Iso_3_2378,Gene_2793
Iso_3_2379,Gene_2793
Iso_3_2380,Gene_2794
Iso_3_2381,Gene_2794
Iso_3_2382,Gene_2794
Iso_3_2383,Gene_2795
Iso_3_2384,Gene_2795
Iso_3_2385,Gene_2795
Iso_3_2386,Gene_2796
Iso_3_2387,Gene_2796
Iso_3_2388,Gene_2796
Iso_3_2389,Gene_2797
Iso_3_2390,Gene_2797
Iso_3_2391,Gene_2797
Iso_3_2392,Gene_2798
Iso_3_2393,Gene_2798
Iso_3_2394,Gene_2798
Iso_3_2395,Gene_2799
Iso_3_2396,Gene_2799
Iso_3_2397,Gene_2799
Iso_3_2398,Gene_2800
Iso_3_2399,Gene_2800
Iso_3_2400,Gene_2800
Iso_3_2401,Gene_2801
Iso_3_2402,Gene_2801
Iso_3_2403,Gene_2801
Iso_3_2404,Gene_2802
Iso_3_2405,Gene_2802
Iso_3_2406,Gene_2802
Iso_3_2407,Gene_2803
Iso_3_2408,Gene_2803
Iso_3_2409,Gene_2803
Iso_3_2410,Gene_2804
Iso_3_2411,Gene_2804
Iso_3_2412,Gene_2804
Iso_3_2413,Gene_2805
Iso_3_2414,Gene_2805
Iso_3_2415,Gene_2805
Iso_3_2416,Gene_2806
Iso_3_2417,Gene_2806
Iso_3_2418,Gene_2806
Iso_3_2419,Gene_2807
Iso_3_2420,Gene_2807
Iso_3_2421,Gene_2807
Iso_3_2422,Gene_2808
Iso_3_2423,Gene_2808
Iso_3_2424,Gene_2808
Iso_3_2425,Gene_2809
Iso_3_2426,Gene_2809
Iso_3_2427,Gene_2809
Iso_3_2428,Gene_2810
Iso_3_2429,Gene_2810
Iso_3_2430,Gene_2810
Iso_3_2431,Gene_2811
Iso_3_2432,Gene_2811
Iso_3_2433,Gene_2811
Iso_3_2434,Gene_2812
Iso_3_2435,Gene_2812
Iso_3_2436,Gene_2812
Iso_3_2437,Gene_2813
Iso_3_2438,Gene_2813
Iso_3_2439,Gene_2813
Iso_3_2440,Gene_2814
Iso_3_2441,Gene_2814
Iso_3_2442,Gene_2814
Iso_3_2443,Gene_2815
Iso_3_2444,Gene_2815
Iso_3_2445,Gene_2815
Iso_3_2446,Gene_2816
Iso_3_2447,Gene_2816
Iso_3_2448,Gene_2816
Iso_3_2449,Gene_2817
Iso_3_2450,Gene_2817
Iso_3_2451,Gene_2817
Iso_3_2452,Gene_2818
Iso_3_2453,Gene_2818
Iso_3_2454,Gene_2818
Iso_3_2455,Gene_2819
Iso_3_2456,Gene_2819
Iso_3_2457,Gene_2819
Iso_3_2458,Gene_2820
Iso_3_2459,Gene_2820
Iso_3_2460,Gene_2820
Iso_3_2461,Gene_2821
Iso_3_2462,Gene_2821
Iso_3_2463,Gene_2821
Iso_3_2464,Gene_2822
Iso_3_2465,Gene_2822
Iso_3_2466,Gene_2822
Iso_3_2467,Gene_2823
Iso_3_2468,Gene_2823
Iso_3_2469,Gene_2823
Iso_3_2470,Gene_2824
Iso_3_2471,Gene_2824
Iso_3_2472,Gene_2824
Iso_3_2473,Gene_2825
Iso_3_2474,Gene_2825
Iso_3_2475,Gene_2825
Iso_3_2476,Gene_2826
Iso_3_2477,Gene_2826
Iso_3_2478,Gene_2826
Iso_3_2479,Gene_2827
Iso_3_2480,Gene_2827
Iso_3_2481,Gene_2827
Iso_3_2482,Gene_2828
Iso_3_2483,Gene_2828
Iso_3_2484,Gene_2828
Iso_3_2485,Gene_2829
Iso_3_2486,Gene_2829
Iso_3_2487,Gene_2829
Iso_3_2488,Gene_2830
Iso_3_2489,Gene_2830
Iso_3_2490,Gene_2830
Iso_3_2491,Gene_2831
Iso_3_2492,Gene_2831
Iso_3_2493,Gene_2831
